93.26086956521739,80.0
93.05077565860537,81.20803996301909
92.84331663891054,82.40092932626439
92.63732181798471,83.58539954658792
92.43165303618329,84.76799504194604
92.22517932989858,85.95521885308321
92.01675193878516,87.15367635198533
91.80517847087032,88.37022379249566
91.58919497470318,89.61212889545675
91.36743449310566,90.88725166464242
91.13839037033901,92.20425537055063
104.67936012696492,102.52103979368201
103.54181311230795,104.36955369249958
102.39507033258204,106.23301070955421
101.23262599428136,108.12198275929279
100.04761904761904,110.04761904761904
98.83266528882831,112.02191890565399
97.57966307276662,114.05804750675425
102.65063629144339,124.93974548342266
99.89898837388549,126.04040465044581
97.20385452077285,127.11845819169086
94.54911626984364,128.18035349206255
91.91957442617898,129.2321702295284
89.30059267841028,130.27976292863588
86.67776822703956,131.32889270918417
84.03661346413229,132.38535461434708
81.3622336498591,133.45510654005636
78.638985204207,134.5444059183172
75.85009763034256,135.65996094786297
72.97723900456673,136.8091043981733
70.0,138.0
66.89526387127715,139.24189445148915
63.63641861247614,140.54543255500954
60.19235085274172,141.92305965890333
55.385087094346375,148.75775930334336
52.227283800166305,146.32867984628177
49.20411175606874,144.00316288928366
46.29151830964571,141.76270639203517
43.46835766459925,139.59104435738405
40.715721758859,137.47363212219923
38.01639577805598,135.39722752158153
35.35440308726743,133.34954083635955
51.2377036655368,105.82408546127772
49.426528154673434,105.40612188184772
47.52030974568409,104.9662253259271
45.5,104.5
43.34285841215773,104.00219809511333
41.02133336359178,103.46646154544426
38.50153998688512,102.88497076620426
35.74114958179634,102.24795759579915
32.68640200442959,101.54301584717605
29.26777949679888,100.75410296079974
26.14194009441615,99.52686635194613
27.054421031009355,96.48526322996884
27.89586076044027,93.68046413186575
28.678370851952714,91.07209716015763
29.411814450555553,88.6272851648148
30.104344688638832,86.31885103787056
30.762801270056578,84.12399576647809
48.96434459848832,81.10243198535653
47.69230769230769,80.0
46.256527705266876,78.75565734456463
44.61359366458346,77.33178117597234
42.70391291169503,75.67672452346902
40.44330429135856,73.71753038584409
37.70875385252693,71.34758667219
11.80177278336761,61.09024969147812
12.384800535595737,57.88359705422344
12.979485240371858,54.61283117795481
21.69662850043428,55.38820292458743
23.841629243693035,53.35045221849161
25.9211796293542,51.37487935211351
27.94917288267287,49.448285761460774
29.938265906412127,47.558647388908476
31.900212973890163,45.694797674804335
33.84615384615385,43.846153846153854
35.78687186812322,42.00247172528295
37.73303503593581,40.15361671586097
39.695431614375124,38.28933996634363
42.84819017409996,38.189879344939996
45.98151740635028,38.39876782709002
48.90232865520674,38.59348857701378
51.646072933109195,38.77640486220728
56.34726509170045,44.43340958722557
57.71737497049651,42.19796715340042
59.21586539229085,39.753061728367555
60.871181057283124,37.05228353811701
62.71998747698639,34.03580990596958
64.81047918699271,30.62500764227505
67.20741083486185,26.714224427330656
69.99999999999999,22.157894736842124
73.3148178380116,16.74950773798107
76.88590942437843,14.484948137697302
80.2399628541128,15.347419019629015
83.56082084737783,16.20135393218289
86.86699617542297,17.05151330225162
90.17667678304211,17.902574029925105
93.5081279655835,18.759232905435745
96.88009819637631,19.626310964782476
100.31224793616134,20.508863755012904
103.82562265271696,21.412302967841498
107.4431950161823,22.34253586130402
110.33093886807771,24.489224906349676
111.32593724543656,28.966717604464435
112.24137727807692,33.0861977513462
113.0909090909091,36.90909090909089
113.88560523545321,40.48522355953947
114.63458372663646,43.85562676986405
115.34546475611438,47.05459140251465
112.54547928851093,52.37064269381358
115.29299761117184,53.85007563678483
118.22432159871911,55.428480860848744
121.37639911146894,57.12575336771404
94.92482502740363,70.43225609242911
94.65401293822804,71.9894256051888
94.39780379549492,73.46262817590416
94.15374558486457,74.8659628870287
93.91974172268789,76.21148509454461
93.69397161159006,77.50966323335717
93.47482845712842,78.76973637151154
